Rentrée scolaire;Académie 2020;Académie 2020 Lib L;UAI;Patronyme;Adresse condensée;Code postal;Commune d'implantation;Commune d'implantation Lib L;Commune et arrondissement;Commune et arrondissement Lib L;Secteur d'enseignement Lib L;Mef Bcp 11;Mef Bcp 11 Lib L;Mef Bcp 6;Mef Bcp 6 Lib L;Nombre d'élèves : Total;Nombre d'élèves : Filles;Nombre d'élèves : Garçons
2024;10;LYON;0690092A;DU 1ER FILM;DU 1ER FILM RUE DU 1ER FILM;69008;69123;LYON;69388;LYON  8E  ARRONDISSEMENT;SECTEUR PUBLIC;23810033605;2NDPRO MET.BEAUTE&BIEN-ETRE 2NDE COMMUNE;238100;BAC PRO EN 3 ANS : 2NDE PRO;42;40;2
2024;10;LYON;0690092A;DU 1ER FILM;DU 1ER FILM RUE DU 1ER FILM;69008;69123;LYON;69388;LYON  8E  ARRONDISSEMENT;SECTEUR PUBLIC;23820032303;1RE PRO3 ART.& MET.ART:COM.VIS.VIS.PLURI-M;238200;BAC PRO EN 3 ANS : 1ERE PRO;23;14;9
2024;10;LYON;0690092A;DU 1ER FILM;DU 1ER FILM RUE DU 1ER FILM;69008;69123;LYON;69388;LYON  8E  ARRONDISSEMENT;SECTEUR PUBLIC;23830033606;TLEPRO ESTHETIQUE COSMETIQUE PARFUMERIE;238300;BAC PRO EN 3 ANS : TERMINALE PRO;41;40;1
2024;10;LYON;0690092A;DU 1ER FILM;DU 1ER FILM RUE DU 1ER FILM;69008;69123;LYON;69388;LYON  8E  ARRONDISSEMENT;SECTEUR PUBLIC;32211033607;1BTS2  METIERS DE LA COIFFURE;322110;BTS EN 2 ANS : 1ERE ANNEE;11;11;0
2024;10;LYON;0690092A;DU 1ER FILM;DU 1ER FILM RUE DU 1ER FILM;69008;69123;LYON;69388;LYON  8E  ARRONDISSEMENT;SECTEUR PUBLIC;32211033608;1BTS2  MET.EST.COS.PAR.1E ANN. COMM.;322110;BTS EN 2 ANS : 1ERE ANNEE;25;25;0
2024;10;LYON;0690093B;HELENE BOUCHER;H BOUCHER 18 R ROSENBERG BP 21;69631;69259;VENISSIEUX;69259;VENISSIEUX;SECTEUR PUBLIC;23210033413;1CAP2  COMMER.SERV.HOTEL-CAFE-RESTAURANT;232100;CAP EN 2 ANS : 1ERE ANNEE;12;8;4
2024;10;LYON;0690093B;HELENE BOUCHER;H BOUCHER 18 R ROSENBERG BP 21;69631;69259;VENISSIEUX;69259;VENISSIEUX;SECTEUR PUBLIC;23820022106;1RE PRO3 CUISINE;238200;BAC PRO EN 3 ANS : 1ERE PRO;24;8;16
2024;10;LYON;0690093B;HELENE BOUCHER;H BOUCHER 18 R ROSENBERG BP 21;69631;69259;VENISSIEUX;69259;VENISSIEUX;SECTEUR PUBLIC;23820034304;1RE PRO3 HYGIENE PROPRETE STERILISATION;238200;BAC PRO EN 3 ANS : 1ERE PRO;20;14;6
2024;10;LYON;0690093B;HELENE BOUCHER;H BOUCHER 18 R ROSENBERG BP 21;69631;69259;VENISSIEUX;69259;VENISSIEUX;SECTEUR PUBLIC;32221034304;2BTS2  MET. DES SERV. A L'ENVIRONNEMENT;322210;BTS EN 2 ANS : 2EME ANNEE;18;10;8
2024;10;LYON;0690097F;CLAUDE BERNARD;CL BERNARD 234 R HERON BP 475;69665;69264;VILLEFRANCHE-SUR-SAONE;69264;VILLEFRANCHE-SUR-SAONE;SECTEUR PUBLIC;23830031213;TLEPRO MET.COM.VEN.OP.A ANI.GES.ESP.COM.;238300;BAC PRO EN 3 ANS : TERMINALE PRO;53;27;26
2024;10;LYON;0690097F;CLAUDE BERNARD;CL BERNARD 234 R HERON BP 475;69665;69264;VILLEFRANCHE-SUR-SAONE;69264;VILLEFRANCHE-SUR-SAONE;SECTEUR PUBLIC;32211031213;1BTS2  MANAGEMENT COMMERC. OPERATIONNEL;322110;BTS EN 2 ANS : 1ERE ANNEE;22;12;10
2024;10;LYON;0690103M;FREDERIC FAYS;F FAYS 46 R F FAYS BP 4076;69615;69266;VILLEURBANNE;69266;VILLEURBANNE;SECTEUR PUBLIC;32211022316;1BTS2  CONC.PROC.REAL.PROD. 1E AN. COM.;322110;BTS EN 2 ANS : 1ERE ANNEE;15;1;14
2024;10;LYON;0690104N;MARCEL SEMBAT;M SEMBAT 20 BD M SEMBAT;69694;69259;VENISSIEUX;69259;VENISSIEUX;SECTEUR PUBLIC;32211020116;1BTS2  CYB.INF.RES.ELEC. OPT.A INFO.RES.;322110;BTS EN 2 ANS : 1ERE ANNEE;15;5;10
2024;10;LYON;0690104N;MARCEL SEMBAT;M SEMBAT 20 BD M SEMBAT;69694;69259;VENISSIEUX;69259;VENISSIEUX;SECTEUR PUBLIC;32211025520;1BTS2  ELECTROTECHNIQUE;322110;BTS EN 2 ANS : 1ERE ANNEE;25;0;25
2024;10;LYON;0690104N;MARCEL SEMBAT;M SEMBAT 20 BD M SEMBAT;69694;69259;VENISSIEUX;69259;VENISSIEUX;SECTEUR PUBLIC;32221025520;2BTS2  ELECTROTECHNIQUE;322210;BTS EN 2 ANS : 2EME ANNEE;17;1;16
2024;10;LYON;0690105P;EMILE BEJUIT (AUTOMOBILE);BEJUIT 282 RTE GENAS CASE 22;69675;69029;BRON;69029;BRON;SECTEUR PUBLIC;23210025441;1CAP2  PEINTRE AUTOMOBILE;232100;CAP EN 2 ANS : 1ERE ANNEE;10;0;10
2024;10;LYON;0690105P;EMILE BEJUIT (AUTOMOBILE);BEJUIT 282 RTE GENAS CASE 22;69675;69029;BRON;69029;BRON;SECTEUR PUBLIC;23810025412;2NDPRO CARROSSIER PEINTRE AUTOMOBILE;238100;BAC PRO EN 3 ANS : 2NDE PRO;19;1;18
2024;10;LYON;0690105P;EMILE BEJUIT (AUTOMOBILE);BEJUIT 282 RTE GENAS CASE 22;69675;69029;BRON;69029;BRON;SECTEUR PUBLIC;23820025214;1RE PRO3 MAINT.VEHIC.OPTA VOIT.PARTICUL.;238200;BAC PRO EN 3 ANS : 1ERE PRO;58;0;58
2024;10;LYON;0690105P;EMILE BEJUIT (AUTOMOBILE);BEJUIT 282 RTE GENAS CASE 22;69675;69029;BRON;69029;BRON;SECTEUR PUBLIC;23820031107;1RE PRO3 CONDUCT. TRANSP.ROUT.MARCHANDISES;238200;BAC PRO EN 3 ANS : 1ERE PRO;23;0;23
2024;10;LYON;0690105P;EMILE BEJUIT (AUTOMOBILE);BEJUIT 282 RTE GENAS CASE 22;69675;69029;BRON;69029;BRON;SECTEUR PUBLIC;23830025215;TLE PRO3 MAINT.VEHIC.OPTB VEHIC.TRANS.ROUT;238300;BAC PRO EN 3 ANS : TERMINALE PRO;20;2;18
2024;10;LYON;0690105P;EMILE BEJUIT (AUTOMOBILE);BEJUIT 282 RTE GENAS CASE 22;69675;69029;BRON;69029;BRON;SECTEUR PUBLIC;23830031107;TLE PRO3 CONDUCT. TRANSP.ROUT.MARCHANDISES;238300;BAC PRO EN 3 ANS : TERMINALE PRO;19;0;19
2024;10;LYON;0690109U;MARIE CURIE;MARIE CURIE 64 BD REGUILLON;69100;69266;VILLEURBANNE;69266;VILLEURBANNE;SECTEUR PUBLIC;23210031224;1CAP2  EQUIPIER POLYVALENT DU COMMERCE;232100;CAP EN 2 ANS : 1ERE ANNEE;22;12;10
2024;10;LYON;0690109U;MARIE CURIE;MARIE CURIE 64 BD REGUILLON;69100;69266;VILLEURBANNE;69266;VILLEURBANNE;SECTEUR PUBLIC;51110033104;1PD4-1 AIDE-SOIGNANT;511100;PREPARATION DIVERSE PRE-BAC;22;19;3
2024;10;LYON;0690125L;CAMILLE CLAUDEL;C CLAUDEL 15 R DE CUIRE;69004;69123;LYON;69384;LYON  4E  ARRONDISSEMENT;SECTEUR PUBLIC;23220031224;2CAP2  EQUIPIER POLYVALENT DU COMMERCE;232200;CAP EN 2 ANS : 2EME ANNEE;25;16;9
2024;10;LYON;0690125L;CAMILLE CLAUDEL;C CLAUDEL 15 R DE CUIRE;69004;69123;LYON;69384;LYON  4E  ARRONDISSEMENT;SECTEUR PUBLIC;23820031212;1ERPRO METIERS DE L'ACCUEIL;238200;BAC PRO EN 3 ANS : 1ERE PRO;27;23;4
2024;10;LYON;0690128P;EDOUARD BRANLY;E BRANLY 25 RUE DE TOURVIELLE;69322;69123;LYON;69385;LYON  5E  ARRONDISSEMENT;SECTEUR PUBLIC;32221020116;2BTS2  CYB.INF.RES.ELEC. OPT.A INFO.RES.;322210;BTS EN 2 ANS : 2EME ANNEE;39;1;38
2024;10;LYON;0690129R;EDMOND LABBE;E LABBE CHE DES CHASSAGNES;69600;69149;OULLINS;69149;OULLINS;SECTEUR PUBLIC;23820025520;1ERPRO METIERS ELECT. ENVIRON. CONNECTES;238200;BAC PRO EN 3 ANS : 1ERE PRO;28;0;28
2024;10;LYON;0690129R;EDMOND LABBE;E LABBE CHE DES CHASSAGNES;69600;69149;OULLINS;69149;OULLINS;SECTEUR PUBLIC;23830022707;TLEPRO INSTAL.CHAUF.CLIMAT.ENERG.RENOUV.;238300;BAC PRO EN 3 ANS : TERMINALE PRO;15;1;14
2024;10;LYON;0690129R;EDMOND LABBE;E LABBE CHE DES CHASSAGNES;69600;69149;OULLINS;69149;OULLINS;SECTEUR PUBLIC;23830025012;TLEPRO MAINTENANCE SYST.PRODUC.CONNECTES;238300;BAC PRO EN 3 ANS : TERMINALE PRO;18;0;18
2024;10;LYON;0690129R;EDMOND LABBE;E LABBE CHE DES CHASSAGNES;69600;69149;OULLINS;69149;OULLINS;SECTEUR PUBLIC;23830025510;TLE PRO3 METIERS ELECT. ENVIRON. CONNECTES;238300;BAC PRO EN 3 ANS : TERMINALE PRO;25;0;25
2024;10;LYON;0690281F;JOSEPH-MARIE JACQUARD;JM JACQUARD 20 R BLANQUI;69921;69149;OULLINS;69149;OULLINS;SECTEUR PUBLIC;23210033002;1CAP2  AGENT ACCOMPAGNANT AU GRAND AGE;232100;CAP EN 2 ANS : 1ERE ANNEE;22;18;4
2024;10;LYON;0690281F;JOSEPH-MARIE JACQUARD;JM JACQUARD 20 R BLANQUI;69921;69149;OULLINS;69149;OULLINS;SECTEUR PUBLIC;23220033002;2CAP2  AGENT ACCOMPAGNANT AU GRAND AGE;232200;CAP EN 2 ANS : 2EME ANNEE;19;18;1
2024;10;LYON;0690281F;JOSEPH-MARIE JACQUARD;JM JACQUARD 20 R BLANQUI;69921;69149;OULLINS;69149;OULLINS;SECTEUR PUBLIC;23810031211;2DE PRO3 MET. RELATION CLIENT 2NDE COMMUNE;238100;BAC PRO EN 3 ANS : 2NDE PRO;31;12;19
2024;10;LYON;0690281F;JOSEPH-MARIE JACQUARD;JM JACQUARD 20 R BLANQUI;69921;69149;OULLINS;69149;OULLINS;SECTEUR PUBLIC;23830031214;TLEPRO MET.COM.VEN.OP.B PR.CL.VA.OF.COM.;238300;BAC PRO EN 3 ANS : TERMINALE PRO;1;1;0
2024;10;LYON;0690281F;JOSEPH-MARIE JACQUARD;JM JACQUARD 20 R BLANQUI;69921;69149;OULLINS;69149;OULLINS;SECTEUR PUBLIC;23J00033002;CS-3   AIDE A DOMICILE;23J000;CERTIFICAT DE SPECIALISATION DE NIVEAU 3;5;5;0
2024;10;LYON;0690520R;LA FAVORITE SAINTE THERESE;LA FAVORITE 62 R LA FAVORITE;69005;69123;LYON;69385;LYON  5E  ARRONDISSEMENT;SECTEUR PRIVE;32221031409;2BTS2  GESTION DE LA PME;322210;BTS EN 2 ANS : 2EME ANNEE;12;9;3
2024;10;LYON;0690521S;SAINTE MARIE LYON;STE MARIE MONTEE ST BARTHELEMY;69321;69123;LYON;69385;LYON  5E  ARRONDISSEMENT;SECTEUR PRIVE;32211031408;1BTS2  COMPTABILITE ET GESTION;322110;BTS EN 2 ANS : 1ERE ANNEE;34;9;25
2024;10;LYON;0690521S;SAINTE MARIE LYON;STE MARIE MONTEE ST BARTHELEMY;69321;69123;LYON;69385;LYON  5E  ARRONDISSEMENT;SECTEUR PRIVE;32221031408;2BTS2  COMPTABILITE ET GESTION;322210;BTS EN 2 ANS : 2EME ANNEE;38;10;28
2024;10;LYON;0690553B;NOTRE DAME;NOTRE DAME 72 R JARDINIERS;69657;69264;VILLEFRANCHE-SUR-SAONE;69264;VILLEFRANCHE-SUR-SAONE;SECTEUR PRIVE;32211031212;1BTS2  NEGO. ET DIGITAL. RELATION CLIENT;322110;BTS EN 2 ANS : 1ERE ANNEE;13;8;5
2024;10;LYON;0690553B;NOTRE DAME;NOTRE DAME 72 R JARDINIERS;69657;69264;VILLEFRANCHE-SUR-SAONE;69264;VILLEFRANCHE-SUR-SAONE;SECTEUR PRIVE;32221031409;2BTS2  GESTION DE LA PME;322210;BTS EN 2 ANS : 2EME ANNEE;11;6;5
2024;10;LYON;0690563M;SAINT LOUIS-SAINT BRUNO;ST LOUIS ST BRUNO  R CHARTREUX;69283;69123;LYON;69381;LYON  1ER ARRONDISSEMENT;SECTEUR PRIVE;32221031212;2BTS2  NEGO. ET DIGITAL. RELATION CLIENT;322210;BTS EN 2 ANS : 2EME ANNEE;18;6;12
2024;10;LYON;0690564N;INSTITUTION DES CHARTREUX;CHARTREUX 58 R PIERRE DUPONT;69283;69123;LYON;69381;LYON  1ER ARRONDISSEMENT;SECTEUR PRIVE;32221032613;2BTS2  SERV.INFORMATIQ.ORGAN.OPT.A.SISR;322210;BTS EN 2 ANS : 2EME ANNEE;15;1;14
2024;10;LYON;0690564N;INSTITUTION DES CHARTREUX;CHARTREUX 58 R PIERRE DUPONT;69283;69123;LYON;69381;LYON  1ER ARRONDISSEMENT;SECTEUR PRIVE;32A11031403;DIPLOME DE COMPTABILITE ET GESTION 1E AN;32A110;DIPLOME DE COMPTABILITE ET GESTION 1E AN;42;18;24
2024;10;LYON;0690571W;SAINT MARC;ST MARC R STE HELENE;69287;69123;LYON;69382;LYON  2E  ARRONDISSEMENT;SECTEUR PRIVE;32211031215;1BTS2  COMMERCE INTERNATIONAL;322110;BTS EN 2 ANS : 1ERE ANNEE;38;18;20
2024;10;LYON;0690631L;ICOF;ICOF 8 AV DEBROUSSE;69005;69123;LYON;69385;LYON  5E  ARRONDISSEMENT;SECTEUR PRIVE;32211031409;1BTS2  GESTION DE LA PME;322110;BTS EN 2 ANS : 1ERE ANNEE;19;12;7
2024;10;LYON;0690631L;ICOF;ICOF 8 AV DEBROUSSE;69005;69123;LYON;69385;LYON  5E  ARRONDISSEMENT;SECTEUR PRIVE;32211032612;1BTS2  SERV.INFORMATIQ.ORGAN.1ERE ANNEE;322110;BTS EN 2 ANS : 1ERE ANNEE;33;2;31
2024;10;LYON;0690631L;ICOF;ICOF 8 AV DEBROUSSE;69005;69123;LYON;69385;LYON  5E  ARRONDISSEMENT;SECTEUR PRIVE;32221031408;2BTS2  COMPTABILITE ET GESTION;322210;BTS EN 2 ANS : 2EME ANNEE;8;3;5
2024;10;LYON;0690631L;ICOF;ICOF 8 AV DEBROUSSE;69005;69123;LYON;69385;LYON  5E  ARRONDISSEMENT;SECTEUR PRIVE;32221032409;2BTS2  SUPPORT A L'ACTION MANAGERIALE;322210;BTS EN 2 ANS : 2EME ANNEE;12;8;4
2024;10;LYON;0690634P;LA MACHE;LA MACHE 75 BD JEAN XXIII;69373;69123;LYON;69388;LYON  8E  ARRONDISSEMENT;SECTEUR PRIVE;32221025416;2BTS2  ARCHIT. METAL : CONCEPT. REALIS.;322210;BTS EN 2 ANS : 2EME ANNEE;9;0;9
2024;10;LYON;0690641X;SAINT MARC;ST MARC R STE HELENE;69287;69123;LYON;69382;LYON  2E  ARRONDISSEMENT;SECTEUR PRIVE;23810031211;2DE PRO3 MET. RELATION CLIENT 2NDE COMMUNE;238100;BAC PRO EN 3 ANS : 2NDE PRO;29;11;18
2024;10;LYON;0690641X;SAINT MARC;ST MARC R STE HELENE;69287;69123;LYON;69382;LYON  2E  ARRONDISSEMENT;SECTEUR PRIVE;23820031213;1ERPRO MET.COM.VEN.OP.A ANI.GES.ESP.COM.;238200;BAC PRO EN 3 ANS : 1ERE PRO;18;8;10
2024;10;LYON;0690642Y;O R T;O R T 133 R MARIUS BERLIET;69373;69123;LYON;69388;LYON  8E  ARRONDISSEMENT;SECTEUR PRIVE;32221020116;2BTS2  CYB.INF.RES.ELEC. OPT.A INFO.RES.;322210;BTS EN 2 ANS : 2EME ANNEE;17;1;16
2024;10;LYON;0690646C;CARREL;CARREL 119 R BOILEAU;69006;69123;LYON;69386;LYON  6E  ARRONDISSEMENT;SECTEUR PRIVE;32211033206;1BTS2  ECONOMIE SOCIALE FAMILIALE;322110;BTS EN 2 ANS : 1ERE ANNEE;21;19;2
2024;10;LYON;0690651H;SAINT JOSEPH;ST JOSEPH 327 R GARIBALDI;69365;69123;LYON;69387;LYON  7E  ARRONDISSEMENT;SECTEUR PRIVE;23220031122;2CAP2  OPERATEUR/OPERATRICE LOGISTIQUE;232200;CAP EN 2 ANS : 2EME ANNEE;10;2;8
2024;10;LYON;0690651H;SAINT JOSEPH;ST JOSEPH 327 R GARIBALDI;69365;69123;LYON;69387;LYON  7E  ARRONDISSEMENT;SECTEUR PRIVE;23220031224;2CAP2  EQUIPIER POLYVALENT DU COMMERCE;232200;CAP EN 2 ANS : 2EME ANNEE;15;6;9
2024;8;GRENOBLE;0740031G;PORTE DES ALPES;PORTE DES ALPES RUE CURDY;74150;74225;RUMILLY;74225;RUMILLY;SECTEUR PUBLIC;23830023203;TLE PRO3 TECHNICIEN BAT.:ORG.REAL.GROS O;238300;BAC PRO EN 3 ANS : TERMINALE PRO;2;0;2
2024;8;GRENOBLE;0740047Z;SAVOIE LEMAN;SAVOIE LEMAN BD CARNOT;74203;74281;THONON-LES-BAINS;74281;THONON-LES-BAINS;SECTEUR PUBLIC;23220033412;2CAP2  COMMER.SERV.HOTEL-CAFE-RESTAURANT;232200;CAP EN 2 ANS : 2EME ANNEE;8;5;3
2024;8;GRENOBLE;0740047Z;SAVOIE LEMAN;SAVOIE LEMAN BD CARNOT;74203;74281;THONON-LES-BAINS;74281;THONON-LES-BAINS;SECTEUR PUBLIC;23810033404;2NDPRO MET.HOTEL.-RESTAUR. 2NDE COMMUNE;238100;BAC PRO EN 3 ANS : 2NDE PRO;24;11;13
2024;8;GRENOBLE;0740047Z;SAVOIE LEMAN;SAVOIE LEMAN BD CARNOT;74203;74281;THONON-LES-BAINS;74281;THONON-LES-BAINS;SECTEUR PUBLIC;23830022106;TLE PRO3 CUISINE;238300;BAC PRO EN 3 ANS : TERMINALE PRO;12;2;10
2024;8;GRENOBLE;0740047Z;SAVOIE LEMAN;SAVOIE LEMAN BD CARNOT;74203;74281;THONON-LES-BAINS;74281;THONON-LES-BAINS;SECTEUR PUBLIC;32221033425;2BTS2  MANAG. HOTEL.REST. OPT.C HEBERG.;322210;BTS EN 2 ANS : 2EME ANNEE;14;10;4
2024;8;GRENOBLE;0740047Z;SAVOIE LEMAN;SAVOIE LEMAN BD CARNOT;74203;74281;THONON-LES-BAINS;74281;THONON-LES-BAINS;SECTEUR PUBLIC;32420033421;CM-NIV MISE A NIVEAU HOTEL.RESTAURATION;324200;CLASSE DE MISE A NIVEAU POUR BTS;33;17;16
2024;8;GRENOBLE;0740054G;GERMAIN SOMMEILLER;G.SOMMEILLER BD TAINE;74000;74010;ANNECY;74010;ANNECY;SECTEUR PUBLIC;23820025012;1ERPRO MAINTENANCE SYST.PRODUC.CONNECTES;238200;BAC PRO EN 3 ANS : 1ERE PRO;13;0;13
2024;8;GRENOBLE;0740054G;GERMAIN SOMMEILLER;G.SOMMEILLER BD TAINE;74000;74010;ANNECY;74010;ANNECY;SECTEUR PUBLIC;23820033007;1ERPRO ACCOMP. SOINS-SERVICES PERSONNE;238200;BAC PRO EN 3 ANS : 1ERE PRO;30;27;3
2024;8;GRENOBLE;0740059M;DU CHABLAIS;DU CHABLAIS CH. DE MORCY;74207;74281;THONON-LES-BAINS;74281;THONON-LES-BAINS;SECTEUR PUBLIC;23820025520;1ERPRO METIERS ELECT. ENVIRON. CONNECTES;238200;BAC PRO EN 3 ANS : 1ERE PRO;15;0;15
2024;8;GRENOBLE;0740059M;DU CHABLAIS;DU CHABLAIS CH. DE MORCY;74207;74281;THONON-LES-BAINS;74281;THONON-LES-BAINS;SECTEUR PUBLIC;23820030004;1ERPRO ASSISTANC.GEST.ORGANIS.ACTIVITES;238200;BAC PRO EN 3 ANS : 1ERE PRO;24;8;16
2024;8;GRENOBLE;0740082M;SAINT MICHEL;ST MICHEL FB DES BALMETTES;74007;74010;ANNECY;74010;ANNECY;SECTEUR PRIVE;32221020116;2BTS2  CYB.INF.RES.ELEC. OPT.A INFO.RES.;322210;BTS EN 2 ANS : 2EME ANNEE;15;0;15
2024;8;GRENOBLE;0740092Y;SAINTE FAMILLE;STE FAMILLE AV DES VOIRONS;74800;74224;LA ROCHE-SUR-FORON;74224;LA ROCHE-SUR-FORON;SECTEUR PRIVE;23810033007;2NDPRO ACCOMP. SOINS-SERVICES PERSONNE;238100;BAC PRO EN 3 ANS : 2NDE PRO;17;16;1
2024;8;GRENOBLE;0740092Y;SAINTE FAMILLE;STE FAMILLE AV DES VOIRONS;74800;74224;LA ROCHE-SUR-FORON;74224;LA ROCHE-SUR-FORON;SECTEUR PRIVE;23830030004;TLEPRO ASSISTANC.GEST.ORGANIS.ACTIVITES;238300;BAC PRO EN 3 ANS : TERMINALE PRO;16;11;5
2024;8;GRENOBLE;0740092Y;SAINTE FAMILLE;STE FAMILLE AV DES VOIRONS;74800;74224;LA ROCHE-SUR-FORON;74224;LA ROCHE-SUR-FORON;SECTEUR PRIVE;32A11031403;DIPLOME DE COMPTABILITE ET GESTION 1E AN;32A110;DIPLOME DE COMPTABILITE ET GESTION 1E AN;23;12;11
2024;8;GRENOBLE;0740100G;SAINT JOSEPH LA SALLE;ST JOSEPH AVENUE D'EVIAN;74202;74281;THONON-LES-BAINS;74281;THONON-LES-BAINS;SECTEUR PRIVE;32211022209;1BTS2  BIOANALYSES EN LABOR. DE CONTRÔLE;322110;BTS EN 2 ANS : 1ERE ANNEE;15;8;7
2024;8;GRENOBLE;0740143D;ST JEAN BOSCO LES CORDELIERS;LPO ST JEAN BOSCO RUE M.BERTHE;74301;74081;CLUSES;74081;CLUSES;SECTEUR PRIVE;23810030003;2DE PRO3 MET.GEST.ADM.,TRA.&LOG.2NDE COMM.;238100;BAC PRO EN 3 ANS : 2NDE PRO;28;24;4
2024;8;GRENOBLE;0740143D;ST JEAN BOSCO LES CORDELIERS;LPO ST JEAN BOSCO RUE M.BERTHE;74301;74081;CLUSES;74081;CLUSES;SECTEUR PRIVE;23820030004;1ERPRO ASSISTANC.GEST.ORGANIS.ACTIVITES;238200;BAC PRO EN 3 ANS : 1ERE PRO;28;19;9
2024;8;GRENOBLE;0740143D;ST JEAN BOSCO LES CORDELIERS;LPO ST JEAN BOSCO RUE M.BERTHE;74301;74081;CLUSES;74081;CLUSES;SECTEUR PRIVE;23830030004;TLEPRO ASSISTANC.GEST.ORGANIS.ACTIVITES;238300;BAC PRO EN 3 ANS : TERMINALE PRO;17;15;2
2024;8;GRENOBLE;0740143D;ST JEAN BOSCO LES CORDELIERS;LPO ST JEAN BOSCO RUE M.BERTHE;74301;74081;CLUSES;74081;CLUSES;SECTEUR PRIVE;23830031213;TLEPRO MET.COM.VEN.OP.A ANI.GES.ESP.COM.;238300;BAC PRO EN 3 ANS : TERMINALE PRO;29;17;12
2024;8;GRENOBLE;0740144E;SAINT VINCENT;ST VINCENT RTE DE BOSSEY;74160;74082;COLLONGES-SOUS-SALEVE;74082;COLLONGES-SOUS-SALEVE;SECTEUR PRIVE;23810020008;2NDPRO MET.TRANSIT.NUMER.ENERG.2NDE COMM;238100;BAC PRO EN 3 ANS : 2NDE PRO;59;1;58
2024;8;GRENOBLE;0740144E;SAINT VINCENT;ST VINCENT RTE DE BOSSEY;74160;74082;COLLONGES-SOUS-SALEVE;74082;COLLONGES-SOUS-SALEVE;SECTEUR PRIVE;23820025519;1ERPRO CYBER.INFORM.&RESEAUX ELECTRON.;238200;BAC PRO EN 3 ANS : 1ERE PRO;44;1;43
2024;8;GRENOBLE;0740144E;SAINT VINCENT;ST VINCENT RTE DE BOSSEY;74160;74082;COLLONGES-SOUS-SALEVE;74082;COLLONGES-SOUS-SALEVE;SECTEUR PRIVE;23830025514;TLE PRO3 SYST.NUM.OPT.B AUD.RES.EQUIP.DOM.;238300;BAC PRO EN 3 ANS : TERMINALE PRO;14;1;13
2024;8;GRENOBLE;0740148J;LA FONTAINE;LA FONTAINE PRES D'ENFER;74210;74123;FAVERGES-SEYTHENEX;74123;FAVERGES-SEYTHENEX;SECTEUR PRIVE;23210031224;1CAP2  EQUIPIER POLYVALENT DU COMMERCE;232100;CAP EN 2 ANS : 1ERE ANNEE;16;9;7
2024;8;GRENOBLE;0740148J;LA FONTAINE;LA FONTAINE PRES D'ENFER;74210;74123;FAVERGES-SEYTHENEX;74123;FAVERGES-SEYTHENEX;SECTEUR PRIVE;23820031214;1ERPRO MET.COM.VEN.OP.B PR.CL.VA.OF.COM.;238200;BAC PRO EN 3 ANS : 1ERE PRO;19;7;12
2024;8;GRENOBLE;0740152N;ESCR-CECAM;CECAM CHEMIN BEAUREGARD;74490;74241;SAINT-JEOIRE;74241;SAINT-JEOIRE;SECTEUR PRIVE;23810020008;2NDPRO MET.TRANSIT.NUMER.ENERG.2NDE COMM;238100;BAC PRO EN 3 ANS : 2NDE PRO;8;0;8
2024;8;GRENOBLE;0740152N;ESCR-CECAM;CECAM CHEMIN BEAUREGARD;74490;74241;SAINT-JEOIRE;74241;SAINT-JEOIRE;SECTEUR PRIVE;23830023405;TLE PRO3  TECHNICIEN MENUISIER AGENCEUR;238300;BAC PRO EN 3 ANS : TERMINALE PRO;11;1;10
2024;8;GRENOBLE;0740152N;ESCR-CECAM;CECAM CHEMIN BEAUREGARD;74490;74241;SAINT-JEOIRE;74241;SAINT-JEOIRE;SECTEUR PRIVE;23830025406;TLE PRO3 OUVRAGES DU BATIMENT METALLERIE;238300;BAC PRO EN 3 ANS : TERMINALE PRO;6;0;6
2024;8;GRENOBLE;0740155S;MONT BLANC;MONT BLANC RTE DE DORAN;74700;74256;SALLANCHES;74256;SALLANCHES;SECTEUR PRIVE;23210023006;1CAP2  INTERVENT. MAINTENANCE.TECHN.BAT.;232100;CAP EN 2 ANS : 1ERE ANNEE;12;1;11
2024;8;GRENOBLE;0740155S;MONT BLANC;MONT BLANC RTE DE DORAN;74700;74256;SALLANCHES;74256;SALLANCHES;SECTEUR PRIVE;23820023405;1RE PRO3  TECHNICIEN MENUISIER AGENCEUR;238200;BAC PRO EN 3 ANS : 1ERE PRO;14;0;14
2024;8;GRENOBLE;0740155S;MONT BLANC;MONT BLANC RTE DE DORAN;74700;74256;SALLANCHES;74256;SALLANCHES;SECTEUR PRIVE;23830022707;TLEPRO INSTAL.CHAUF.CLIMAT.ENERG.RENOUV.;238300;BAC PRO EN 3 ANS : TERMINALE PRO;9;0;9
2024;8;GRENOBLE;0740155S;MONT BLANC;MONT BLANC RTE DE DORAN;74700;74256;SALLANCHES;74256;SALLANCHES;SECTEUR PRIVE;23830023404;TLE PRO3  TECHNICIEN CONSTRUCTEUR BOIS;238300;BAC PRO EN 3 ANS : TERMINALE PRO;10;0;10
2024;8;GRENOBLE;0740155S;MONT BLANC;MONT BLANC RTE DE DORAN;74700;74256;SALLANCHES;74256;SALLANCHES;SECTEUR PRIVE;23830025510;TLE PRO3 METIERS ELECT. ENVIRON. CONNECTES;238300;BAC PRO EN 3 ANS : TERMINALE PRO;14;0;14
